post_id,post_date,post_type,reach,click,likes,comments,share,reaction
17956,2024-02-25,promo,4727,378,236.0,50,37,130
17957,2024-02-12,article,666586,33329,13332.0,286,95,284
17958,2024-03-16,promo,780,78,39.0,236,30,90
17959,2024-03-23,promo,724,72,14.0,73,61,372
17960,2024-02-24,promo,8213,493,575.0,81,77,39
17961,2024-03-04,short,685469,27419,20564.0,17,92,255
17962,2024-02-22,promo,2981,149,238.0,70,64,54
17963,2024-03-09,short,4633,0,417.0,40,99,302
17964,2024-02-03,short,741457,37073,7415.0,263,100,35
17965,2024-02-09,short,111,8,1.0,197,66,117
17966,2024-01-19,short,687856,48150,20636.0,295,73,340
17967,2024-03-12,promo,2858,229,286.0,166,37,78
17968,2024-01-31,short,747,30,15.0,280,16,294
17969,2024-01-31,promo,420391,29427,33631.0,33,49,201
17970,2024-03-23,short,3081,123,216.0,27,46,61
17971,2024-02-17,short,9708,485,194.0,68,31,26
17972,2024-02-23,promo,1349,13,54.0,188,97,170
17973,2024-03-02,article,857422,25723,60020.0,156,93,74
17974,2024-01-08,article,779,0,0.0,136,70,248
17975,2024-01-13,short,469,28,19.0,225,9,80
17976,2024-02-23,article,767,8,77.0,80,91,69
17977,2024-02-23,article,702,7,14.0,204,48,342
17978,2024-01-25,promo,1268,63,101.0,191,96,276
17979,2024-01-12,short,283,28,11.0,7,78,430
17980,2024-01-11,article,968,87,97.0,245,99,346
17981,2024-03-28,promo,1669,67,150.0,137,1,284
17982,2024-03-01,article,589961,47197,23598.0,292,75,463
17983,2024-03-09,short,167,13,7.0,202,16,319
17984,2024-01-24,promo,8010,721,400.0,196,94,42
17985,2024-03-09,short,815,16,57.0,252,73,315
17986,2024-03-18,short,916596,18332,73328.0,62,19,214
17987,2024-02-26,article,3376,270,135.0,89,89,44
17988,2024-03-27,article,912,91,27.0,46,68,0
17989,2024-01-08,promo,578771,0,17363.0,267,4,2
17990,2024-03-30,article,801663,24050,40083.0,22,47,205
17991,2024-01-31,promo,938,66,75.0,189,15,332
17992,2024-03-25,article,6935,0,208.0,153,46,223
17993,2024-02-28,article,3862,116,116.0,109,38,29
17994,2024-03-28,short,5447,545,163.0,262,26,267
17995,2024-01-12,promo,872,70,78.0,194,33,26
17996,2024-01-15,promo,7069,141,495.0,102,97,264
17997,2024-02-13,short,1981,198,40.0,157,69,229
17998,2024-02-10,short,367,7,0.0,259,62,163
17999,2024-02-18,article,4870,97,390.0,123,30,302
18000,2024-02-03,short,759,68,46.0,196,52,447
18001,2024-02-29,article,180,5,16.0,149,30,331
18002,2024-01-24,promo,9152,275,183.0,81,59,133
18003,2024-02-10,short,4998,50,400.0,19,34,141
18004,2024-01-09,promo,690,48,28.0,239,79,425
18005,2024-01-21,short,6718,470,67.0,14,18,380
18006,2024-03-17,promo,4362,262,0.0,60,22,95
18007,2024-01-13,article,1575,16,110.0,115,55,393
18008,2024-02-20,short,1670,134,0.0,290,99,79
18009,2024-02-02,article,739217,36961,14784.0,28,49,192
18010,2024-02-18,article,6240,187,125.0,172,36,158
18011,2024-03-17,short,1419,57,142.0,245,38,305
18012,2024-03-23,article,345,34,7.0,196,13,344
18013,2024-03-11,promo,390,39,16.0,165,41,197
18014,2024-01-13,promo,596839,29842,11937.0,140,0,211
18015,2024-03-02,article,193,15,15.0,191,5,92
18016,2024-02-22,short,2751,55,220.0,161,46,124
18017,2024-01-14,promo,5001,500,300.0,103,85,209
18018,2024-03-25,article,470,9,24.0,13,27,294
18019,2024-02-12,article,4320,259,302.0,51,77,79
18020,2024-03-27,article,5413,541,541.0,199,86,485
18021,2024-03-22,promo,2627,53,158.0,192,49,321
18022,2024-03-28,promo,423127,4231,38081.0,95,42,104
18023,2024-01-14,short,895,90,81.0,24,37,346
18024,2024-01-20,short,9164,367,733.0,35,97,101
18025,2024-02-07,article,890,71,27.0,277,33,455
18026,2024-02-25,promo,3646,36,292.0,84,48,147
18027,2024-02-03,promo,3503,245,175.0,283,38,424
18028,2024-01-01,promo,524434,20977,0.0,172,3,373
18029,2024-02-15,short,6822,478,478.0,251,15,494
18030,2024-02-06,short,6384,383,319.0,145,98,465
18031,2024-02-20,article,9656,676,97.0,232,98,71
18032,2024-02-27,promo,3103,93,155.0,118,13,71
18033,2024-03-04,article,1561,125,62.0,149,39,472
18034,2024-03-21,short,373,37,26.0,101,73,285
18035,2024-02-19,short,3489,140,105.0,205,60,159
18036,2024-02-07,article,9822,196,786.0,33,5,57
18037,2024-01-06,short,826,25,0.0,48,43,78
18038,2024-01-01,short,7390,739,370.0,53,48,166
18039,2024-02-27,promo,4722,378,0.0,120,80,377
18040,2024-02-26,short,755445,45327,30218.0,155,91,181
18041,2024-01-15,promo,515,31,5.0,223,27,3
18042,2024-03-03,short,2761,83,28.0,242,71,473
18043,2024-01-21,article,2523,101,101.0,186,67,423
18044,2024-01-12,short,1310,118,92.0,108,83,302
18045,2024-03-10,article,9788,881,294.0,67,22,274
18046,2024-01-28,promo,357,14,18.0,59,15,194
18047,2024-01-05,short,276,14,3.0,123,22,89
18048,2024-03-01,article,680114,61210,20403.0,230,13,74
18049,2024-01-10,short,2821,197,197.0,209,29,359
18050,2024-02-05,article,2426,49,0.0,36,12,273
18051,2024-03-17,short,299585,11983,11983.0,181,41,311
18052,2024-03-21,article,4998,100,100.0,182,2,191
18053,2024-02-23,article,292,18,9.0,10,61,59
18054,2024-02-19,article,6052,484,303.0,212,2,409
18055,2024-02-06,short,997190,39888,89747.0,263,51,324
18056,2024-03-19,article,1791,143,54.0,289,88,45
18057,2024-01-16,promo,647,65,32.0,240,52,13
18058,2024-03-03,promo,2554,77,51.0,180,53,424
18059,2024-02-16,short,7150,429,715.0,118,54,422
18060,2024-01-10,article,2153,151,43.0,170,4,8
18061,2024-02-07,short,888103,8881,35524.0,229,48,457
18062,2024-01-13,promo,990707,89164,0.0,126,43,311
18063,2024-03-07,promo,3347,0,301.0,200,70,294
18064,2024-03-25,article,1145,69,46.0,171,70,446
18065,2024-01-29,promo,2104,105,63.0,298,28,184
18066,2024-02-19,article,861,43,34.0,5,22,437
18067,2024-02-04,promo,108,11,1.0,148,5,47
18068,2024-01-03,short,5670,454,227.0,190,62,115
18069,2024-01-01,article,910,73,18.0,97,28,445
18070,2024-02-20,short,7566,757,378.0,42,61,475
18071,2024-02-14,short,6122,245,122.0,113,19,112
18072,2024-02-07,short,8022,722,562.0,156,13,325
18073,2024-01-26,promo,888914,80002,,79,48,482
18074,2024-01-01,promo,651391,13028,45597.0,164,34,385
18075,2024-01-26,promo,321,22,16.0,176,93,478
18076,2024-02-02,promo,148200,7410,14820.0,130,100,39
18077,2024-02-11,article,2659,53,186.0,259,94,24
18078,2024-02-08,short,744716,0,22341.0,32,31,496
18079,2024-02-15,article,9380,469,0.0,141,39,157
18080,2024-03-12,short,2541,254,102.0,212,43,46
18081,2024-01-11,promo,2224,222,44.0,233,95,270
18082,2024-01-14,article,2285,183,69.0,23,68,55
18083,2024-01-16,promo,1491,75,30.0,58,17,163
18084,2024-01-10,promo,2193,66,66.0,82,24,130
18085,2024-01-20,article,6342,63,63.0,99,10,325
18086,2024-02-27,promo,208,4,21.0,36,45,355
18087,2024-03-29,article,362,0,33.0,3,28,378
18088,2024-01-24,promo,2464,148,148.0,41,95,354
18089,2024-01-07,short,2134,192,21.0,288,9,97
18090,2024-02-29,promo,642,19,6.0,170,22,295
18091,2024-01-28,short,88,6,8.0,294,87,117
18092,2024-01-21,article,618195,18546,0.0,187,7,485
18093,2024-01-13,short,726,22,58.0,288,82,273
18094,2024-01-24,article,617,62,43.0,118,64,250
18095,2024-01-22,short,1186,95,36.0,276,22,66
18096,2024-01-22,promo,8925,892,536.0,19,28,403
18097,2024-01-26,promo,419,21,4.0,212,78,278
18098,2024-01-14,article,117308,11731,9385.0,152,30,481
18099,2024-01-17,article,2778,222,56.0,144,29,435
18100,2024-02-27,article,4240,339,339.0,15,85,449
18101,2024-01-08,article,1723,103,172.0,8,56,16
18102,2024-03-01,article,3583,143,72.0,131,34,445
18103,2024-02-23,short,588288,23532,47063.0,15,43,426
18104,2024-01-22,short,1812,36,127.0,65,73,306
18105,2024-03-22,article,1914,77,0.0,300,5,345
18106,2024-03-07,promo,4933,247,493.0,297,62,27
18107,2024-03-16,short,5704,0,114.0,177,81,139
18108,2024-03-27,short,356,25,7.0,190,27,438
18109,2024-02-19,short,3915,274,78.0,258,11,188
18110,2024-01-24,short,8233,247,659.0,282,95,195
18111,2024-01-03,promo,7217,361,72.0,147,23,34
18112,2024-03-24,article,2375,95,48.0,280,69,385
18113,2024-03-13,promo,2204,154,176.0,24,77,490
18114,2024-01-05,article,2780,0,195.0,245,51,134
18115,2024-02-24,article,991,99,40.0,262,19,495
18116,2024-01-17,article,3966,40,238.0,46,87,78
18117,2024-01-02,short,533,16,0.0,192,90,462
18118,2024-02-29,short,4920,197,98.0,212,11,133
18119,2024-03-15,short,364633,7293,29171.0,34,66,405
18120,2024-02-18,promo,875,26,44.0,182,14,256
18121,2024-01-08,promo,4646,279,372.0,97,6,286
18122,2024-01-18,short,483931,4839,19357.0,295,38,22
18123,2024-02-24,article,6391,511,639.0,50,74,7
18124,2024-02-24,article,840997,84100,25230.0,265,93,340
18125,2024-02-23,promo,670,27,54.0,263,45,447
18126,2024-02-13,short,123920,4957,8674.0,159,0,473
18127,2024-02-23,short,9939,298,795.0,121,42,181
18128,2024-01-28,article,4139,207,124.0,250,12,3
18129,2024-02-26,short,8612,603,172.0,287,33,484
18130,2024-03-25,promo,4009,321,281.0,98,86,53
18131,2024-02-06,article,3985,279,359.0,177,36,466
18132,2024-01-02,short,9427,0,189.0,21,5,242
18133,2024-01-11,short,110832,5542,1108.0,109,68,351
18134,2024-03-24,short,4256,170,170.0,214,73,114
18135,2024-03-14,promo,4547,136,227.0,202,27,170
18136,2024-03-15,short,2083,42,83.0,256,75,150
18137,2024-01-09,short,4495,90,180.0,49,29,444
18138,2024-01-05,short,4644,0,93.0,20,82,108
18139,2024-02-08,promo,8247,247,82.0,274,50,179
18140,2024-03-30,promo,778,23,23.0,111,80,442
18141,2024-02-14,article,2314,0,231.0,118,25,268
18142,2024-02-13,promo,4833,0,48.0,110,87,294
18143,2024-03-26,article,719,43,36.0,274,79,75
18144,2024-02-05,article,782428,54770,15649.0,101,63,249
18145,2024-03-04,article,1809,54,36.0,184,2,124
18146,2024-01-05,promo,598,12,48.0,211,93,57
18147,2024-02-11,promo,777,8,39.0,260,44,383
18148,2024-01-16,promo,9502,190,0.0,285,78,5
18149,2024-03-31,short,3725,37,261.0,104,47,47
18150,2024-02-04,promo,16140,807,1291.0,104,98,15
18151,2024-01-11,article,643374,6434,25735.0,262,12,371
18152,2024-01-14,promo,5449,218,327.0,0,77,250
18153,2024-03-09,promo,570170,57017,57017.0,16,46,452
18154,2024-02-01,promo,176,16,9.0,214,90,491
18155,2024-02-11,promo,2976,0,238.0,28,8,238
18156,2024-02-03,promo,9643,482,482.0,94,5,40
18157,2024-03-27,short,828923,58025,24868.0,195,1,316
18158,2024-03-26,article,453,9,36.0,6,79,200
18159,2024-03-24,short,835738,16715,8357.0,272,22,301
18160,2024-02-07,article,674,61,54.0,243,93,92
18161,2024-03-30,short,208,8,4.0,164,83,211
18162,2024-03-08,short,619164,18575,55725.0,172,83,4
18163,2024-03-25,promo,7735,387,696.0,92,38,251
18164,2024-02-12,short,341045,13642,13642.0,127,48,432
18165,2024-02-05,short,444073,26644,13322.0,139,62,74
18166,2024-01-27,short,753966,75397,7540.0,3,99,45
18167,2024-03-20,promo,635976,50878,19079.0,293,49,58
18168,2024-02-27,article,558,33,28.0,208,72,37
18169,2024-03-17,promo,865327,77879,86533.0,255,16,441
18170,2024-02-20,short,2755,110,138.0,297,58,471
18171,2024-01-17,article,8353,501,752.0,106,94,440
18172,2024-03-27,promo,4780,191,478.0,87,80,378
18173,2024-02-09,article,804,48,72.0,108,12,95
18174,2024-02-11,promo,127458,11471,1275.0,290,100,1
18175,2024-03-28,promo,2412,48,217.0,145,99,117
18176,2024-01-19,promo,3609,361,72.0,7,65,174
18177,2024-03-19,promo,362930,18146,18146.0,222,50,270
18178,2024-01-22,short,1422,142,128.0,89,25,237
18179,2024-03-09,promo,9722,681,97.0,294,7,429
18180,2024-01-04,article,1350,135,68.0,257,99,370
18181,2024-01-01,promo,3605,360,324.0,31,91,379
18182,2024-03-28,short,3799,114,266.0,209,16,209
18183,2024-01-10,article,2181,109,65.0,108,81,470
18184,2024-03-29,short,700958,0,63086.0,77,41,158
18185,2024-02-15,short,7914,79,317.0,198,25,439
18186,2024-03-31,short,1996,60,40.0,288,59,291
18187,2024-02-08,article,878470,17569,79062.0,122,35,142
18188,2024-02-17,promo,910,36,18.0,88,11,319
18189,2024-03-30,promo,8435,84,84.0,183,17,484
18190,2024-01-16,article,237074,2371,9483.0,125,87,79
18191,2024-01-12,short,177,4,18.0,97,58,164
18192,2024-03-10,article,7037,211,141.0,118,25,64
18193,2024-03-22,article,3576,0,358.0,286,35,466
18194,2024-01-23,article,3232,323,0.0,202,14,269
18195,2024-03-10,promo,715830,14317,57266.0,217,40,402
18196,2024-01-30,promo,7961,398,557.0,83,30,156
18197,2024-01-30,article,9891,396,495.0,116,52,235
18198,2024-03-17,article,394137,35472,35472.0,128,34,278
18199,2024-03-27,promo,395,8,20.0,186,5,291
18200,2024-03-23,short,5140,257,308.0,124,92,406
18201,2024-02-26,short,2677,54,241.0,175,17,218
18202,2024-03-09,promo,1343,54,13.0,17,92,422
18203,2024-02-04,article,9548,95,764.0,89,78,164
18204,2024-03-19,promo,966,58,39.0,292,53,267
18205,2024-03-21,short,3650,219,256.0,177,38,68
18206,2024-03-26,short,3703,296,37.0,63,28,396
18207,2024-03-10,short,88,8,2.0,208,76,148
18208,2024-01-17,promo,776,62,62.0,193,8,164
18209,2024-01-13,short,7450,670,522.0,2,2,174
18210,2024-02-28,article,826,83,83.0,13,77,17
18211,2024-01-03,article,2107,63,190.0,113,27,327
18212,2024-01-07,promo,9219,277,830.0,224,98,367
18213,2024-01-04,article,5689,398,455.0,230,59,471
18214,2024-02-07,short,9755,390,0.0,65,47,223
18215,2024-02-28,promo,378613,18931,30289.0,201,32,230
18216,2024-03-19,short,6670,334,200.0,27,12,59
18217,2024-03-22,short,7807,78,156.0,266,25,345
18218,2024-01-05,promo,4113,82,411.0,5,91,224
18219,2024-02-02,article,241,0,17.0,264,19,190
18220,2024-02-27,short,1391,14,111.0,254,20,239
18221,2024-01-05,short,3436,241,69.0,227,11,1
18222,2024-02-10,short,1260,126,0.0,114,52,291
18223,2024-02-16,short,875,44,88.0,124,50,210
18224,2024-01-02,promo,534,5,16.0,125,70,102
18225,2024-03-25,promo,979,69,29.0,290,0,233
18226,2024-01-01,promo,4831,0,242.0,106,4,212
18227,2024-01-19,article,2643,0,53.0,16,61,306
18228,2024-03-23,promo,856252,85625,0.0,63,90,479
18229,2024-01-31,article,248,17,5.0,84,14,144
18230,2024-02-04,article,847,34,17.0,31,59,182
18231,2024-02-02,short,495,20,50.0,211,70,154
18232,2024-03-21,article,9409,659,470.0,292,28,160
18233,2024-02-22,promo,635174,63517,50814.0,228,45,30
18234,2024-03-27,promo,4462,402,402.0,142,30,122
18235,2024-01-17,article,2807,0,253.0,256,91,152
18236,2024-01-09,promo,111,8,7.0,46,84,379
18237,2024-03-28,short,9998,0,900.0,149,44,71
18238,2024-03-03,short,7578,227,530.0,206,95,108
18239,2024-03-31,short,282,23,25.0,106,76,159
18240,2024-03-22,promo,7363,736,0.0,56,89,148
18241,2024-03-12,article,1704,119,17.0,292,79,382
18242,2024-03-27,promo,3054,183,31.0,266,61,289
18243,2024-03-10,promo,4564,274,365.0,131,93,322
18244,2024-03-30,short,6610,0,66.0,172,69,68
18245,2024-03-05,promo,346,10,3.0,55,75,467
18246,2024-01-30,article,3407,170,307.0,132,69,122
18247,2024-03-01,article,3504,245,280.0,185,51,280
18248,2024-01-29,short,2868,0,86.0,289,27,265
18249,2024-03-11,article,976,20,98.0,153,5,347
18250,2024-02-10,article,972875,48644,77830.0,242,24,428
18251,2024-03-19,promo,6665,0,267.0,110,92,220
18252,2024-02-24,article,1278,102,26.0,54,66,151
18253,2024-01-07,article,6381,574,574.0,134,34,143
18254,2024-02-26,promo,302867,15143,15143.0,282,28,486
18255,2024-03-12,article,1412,99,0.0,178,4,371
18256,2024-02-13,promo,191646,0,0.0,63,72,26
18257,2024-02-17,promo,339789,23785,23785.0,288,92,420
18258,2024-01-12,article,725,51,51.0,260,8,402
18259,2024-01-21,promo,8520,170,256.0,87,29,15
18260,2024-03-06,promo,6823,409,341.0,141,8,174
18261,2024-03-03,short,3159,190,253.0,90,20,432
18262,2024-01-19,short,197,8,6.0,279,45,421
18263,2024-01-30,promo,845,8,34.0,277,76,122
18264,2024-03-20,article,70,4,5.0,260,35,477
18265,2024-02-25,short,851769,76659,68142.0,233,1,279
18266,2024-02-13,article,151,0,14.0,179,0,306
18267,2024-02-13,short,9095,637,91.0,248,63,219
18268,2024-02-19,article,9011,721,0.0,217,13,78
18269,2024-03-19,short,7903,0,316.0,260,63,320
18270,2024-02-27,promo,8848,354,796.0,236,40,144
18271,2024-03-02,article,566,51,34.0,18,74,13
18272,2024-03-15,promo,4729,236,473.0,216,89,283
18273,2024-01-31,article,5358,214,268.0,258,27,331
18274,2024-03-28,short,560,50,50.0,84,38,354
18275,2024-02-02,article,1172,59,47.0,139,5,145
18276,2024-01-17,promo,163,11,11.0,113,46,421
18277,2024-02-26,short,388,0,12.0,88,29,162
18278,2024-02-13,article,565,56,34.0,176,12,356
18279,2024-02-10,promo,2505,225,25.0,215,92,173
18280,2024-02-26,short,2460,25,197.0,126,10,61
18281,2024-02-19,short,1135,34,114.0,107,68,351
18282,2024-03-12,short,4880,195,146.0,17,67,76
18283,2024-02-06,promo,754,75,15.0,92,79,15
18284,2024-01-09,short,558,22,11.0,247,1,179
18285,2024-01-18,short,1349,121,81.0,201,38,392
18286,2024-02-02,short,3412,341,307.0,154,64,122
18287,2024-01-22,article,228815,0,13729.0,259,44,432
18288,2024-01-23,promo,107,11,3.0,193,15,404
18289,2024-01-21,promo,2597,104,234.0,210,28,83
18290,2024-02-07,promo,60,0,4.0,189,95,326
18291,2024-03-13,short,348143,20889,20889.0,63,37,46
18292,2024-03-25,promo,3928,39,79.0,53,68,80
18293,2024-02-18,promo,3502,210,105.0,174,14,280
18294,2024-03-11,promo,9016,90,180.0,283,64,407
18295,2024-03-17,promo,806,81,16.0,254,12,33
18296,2024-02-22,promo,9985,899,599.0,230,67,305
18297,2024-02-18,promo,743,52,30.0,293,55,321
18298,2024-01-15,short,377,26,26.0,197,77,396
18299,2024-03-31,promo,757,30,61.0,264,81,411
18300,2024-03-29,promo,3534,0,247.0,255,20,130
18301,2024-01-07,short,3112,249,218.0,196,38,310
18302,2024-02-02,article,5095,153,459.0,92,16,304
18303,2024-01-01,short,7505,375,150.0,86,95,220
18304,2024-01-21,promo,90,0,4.0,262,94,132
18305,2024-03-17,short,1313,131,39.0,235,92,254
18306,2024-02-17,short,50753,2030,2538.0,193,93,23
18307,2024-01-31,promo,7051,635,494.0,151,71,202
18308,2024-03-24,short,6050,424,484.0,211,2,293
18309,2024-03-28,promo,972338,58340,87510.0,38,78,42
18310,2024-01-24,short,2035,183,81.0,91,31,326
18311,2024-02-05,short,101,6,2.0,146,39,92
18312,2024-01-02,article,909549,63668,0.0,25,97,119
18313,2024-02-19,article,3948,0,158.0,265,33,148
18314,2024-03-17,article,594886,29744,41642.0,270,25,25
18315,2024-03-30,promo,583,52,0.0,279,70,215
18316,2024-01-17,short,414867,41487,0.0,150,4,184
18317,2024-01-17,promo,879,0,88.0,245,26,268
18318,2024-03-19,short,725976,65338,29039.0,245,45,202
18319,2024-02-04,promo,8096,648,324.0,298,78,337
18320,2024-03-07,article,475,48,43.0,293,54,313
18321,2024-02-03,short,282726,5655,25445.0,274,12,454
18322,2024-02-15,short,229300,22930,22930.0,256,100,164
18323,2024-03-09,article,3164,95,0.0,161,53,337
18324,2024-01-11,short,830,75,75.0,110,94,16
18325,2024-02-02,article,4920,394,49.0,165,97,60
18326,2024-02-28,article,2887,173,0.0,76,76,347
18327,2024-01-03,article,607,30,61.0,71,95,480
18328,2024-03-17,short,508,30,15.0,52,24,412
18329,2024-02-25,short,2684,81,0.0,287,43,486
18330,2024-01-28,article,2636,185,0.0,127,85,279
18331,2024-02-22,promo,757,0,8.0,1,3,274
18332,2024-01-01,promo,5614,168,337.0,27,22,342
18333,2024-01-23,short,4883,439,98.0,135,88,287
18334,2024-01-21,promo,599663,53970,47973.0,114,59,14
18335,2024-01-22,article,792,32,16.0,65,79,436
18336,2024-03-29,promo,4172,209,334.0,73,72,320
18337,2024-02-27,article,561,34,34.0,131,40,54
18338,2024-03-05,article,6478,0,0.0,169,15,226
18339,2024-01-11,short,676,41,61.0,274,73,50
18340,2024-03-08,article,623,6,44.0,17,62,140
18341,2024-02-15,promo,567,45,40.0,122,2,288
18342,2024-01-17,promo,349119,13965,0.0,80,35,125
18343,2024-03-02,short,937,94,28.0,156,33,13
18344,2024-02-12,article,93549,6548,2806.0,18,24,32
18345,2024-02-08,short,646466,38788,25859.0,83,5,331
18346,2024-01-16,article,957731,28732,47887.0,47,82,446
18347,2024-03-26,article,512475,35873,46123.0,267,4,498
18348,2024-01-24,article,4022,201,201.0,56,100,347
18349,2024-03-27,short,147572,2951,8854.0,226,93,175
18350,2024-03-27,article,171,2,17.0,299,45,338
18351,2024-03-14,short,365517,25586,7310.0,41,77,160
18352,2024-02-15,short,3759,188,226.0,154,1,289
18353,2024-01-18,promo,639,26,51.0,79,30,233
18354,2024-01-16,promo,2373,214,95.0,238,70,303
18355,2024-02-14,article,1854,74,0.0,231,80,184
18356,2024-01-17,short,2187,66,109.0,281,19,415
18357,2024-02-24,article,1751,53,35.0,87,71,232
18358,2024-03-27,promo,736257,66263,66263.0,93,94,235
18359,2024-01-21,short,1505,0,45.0,52,93,186
18360,2024-03-29,promo,3346,167,268.0,203,84,171
18361,2024-01-20,article,889685,53381,26691.0,57,62,110
18362,2024-03-13,promo,396,24,28.0,91,55,363
18363,2024-02-05,short,8886,711,267.0,0,25,53
18364,2024-01-17,promo,9575,192,479.0,45,11,251
18365,2024-01-26,article,1482,104,15.0,49,4,263
18366,2024-02-05,promo,1523,61,61.0,23,49,87
18367,2024-01-16,article,6848,0,274.0,173,36,125
18368,2024-01-07,promo,9068,272,907.0,152,47,140
18369,2024-03-16,article,2590,104,78.0,209,47,107
18370,2024-01-03,promo,1636,98,164.0,68,23,467
18371,2024-01-12,short,8564,343,257.0,6,22,184
18372,2024-03-25,promo,4655,140,93.0,33,5,109
18373,2024-01-16,short,4147,415,332.0,295,10,4
18374,2024-03-08,promo,2450,24,0.0,231,11,228
18375,2024-02-09,short,2779,278,195.0,260,66,38
18376,2024-01-02,article,712,71,21.0,165,73,85
